danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,name,artist
0.393,0.364,5,-10.945,0,0.0345,0.0021,0.0703,0.121,0.308,118.566,audio_features,1SDiiE3v2z89VxC3aVRKHQ,spotify:track:1SDiiE3v2z89VxC3aVRKHQ,https://api.spotify.com/v1/tracks/1SDiiE3v2z89VxC3aVRKHQ,https://api.spotify.com/v1/audio-analysis/1SDiiE3v2z89VxC3aVRKHQ,444148,3,Since I've Been Loving You - Remaster,Led Zeppelin
0.532,0.377,3,-11.323,1,0.0404,0.0398,0.0364,0.0998,0.654,81.475,audio_features,41849X1PrqMv0elH2prPWp,spotify:track:41849X1PrqMv0elH2prPWp,https://api.spotify.com/v1/tracks/41849X1PrqMv0elH2prPWp,https://api.spotify.com/v1/audio-analysis/41849X1PrqMv0elH2prPWp,310360,3,3 O'Clock Blues - 1999 RemasterStereo,Love Sculpture
0.699,0.502,9,-12.526,1,0.0278,0.0607,0.0337,0.317,0.676,105.266,audio_features,3ykSdTGmYPFl8pDBXer1zG,spotify:track:3ykSdTGmYPFl8pDBXer1zG,https://api.spotify.com/v1/tracks/3ykSdTGmYPFl8pDBXer1zG,https://api.spotify.com/v1/audio-analysis/3ykSdTGmYPFl8pDBXer1zG,221640,4,Cocaine,Eric Clapton
0.721,0.432,7,-11.688,1,0.0411,0.0674,0.0321,0.0971,0.674,109.373,audio_features,3GgpUEdSy8uO58XG35rRho,spotify:track:3GgpUEdSy8uO58XG35rRho,https://api.spotify.com/v1/tracks/3GgpUEdSy8uO58XG35rRho,https://api.spotify.com/v1/audio-analysis/3GgpUEdSy8uO58XG35rRho,185787,3,Little Red Rooster - Mono Version,The Rolling Stones
0.527,0.687,2,-9.764,1,0.0541,0.0341,0.000633,0.07,0.672,133.465,audio_features,53g0wWZkXPiQPjqVuZ5TFS,spotify:track:53g0wWZkXPiQPjqVuZ5TFS,https://api.spotify.com/v1/tracks/53g0wWZkXPiQPjqVuZ5TFS,https://api.spotify.com/v1/audio-analysis/53g0wWZkXPiQPjqVuZ5TFS,323733,4,Tell Mama,Savoy Brown
0.388,0.556,3,-9.077,0,0.0361,0.177,2.12e-06,0.109,0.519,129.784,audio_features,2IrQY3wh9iJWO0t8nRyE3p,spotify:track:2IrQY3wh9iJWO0t8nRyE3p,https://api.spotify.com/v1/tracks/2IrQY3wh9iJWO0t8nRyE3p,https://api.spotify.com/v1/audio-analysis/2IrQY3wh9iJWO0t8nRyE3p,217987,4,I Put A Spell On You,Manfred Mann
0.578,0.784,9,-8.238,0,0.0367,0.0637,1.01e-05,0.303,0.912,88.559,audio_features,5bpefadeY6xmGgkXkylqSt,spotify:track:5bpefadeY6xmGgkXkylqSt,https://api.spotify.com/v1/tracks/5bpefadeY6xmGgkXkylqSt,https://api.spotify.com/v1/audio-analysis/5bpefadeY6xmGgkXkylqSt,244557,4,They Don't Make Them Like You Anymore,Rory Gallagher
0.453,0.795,2,-8.417,1,0.285,0.0217,0.15,0.0997,0.375,168.951,audio_features,4jb8VQ2XbpXf8doWXUJU29,spotify:track:4jb8VQ2XbpXf8doWXUJU29,https://api.spotify.com/v1/tracks/4jb8VQ2XbpXf8doWXUJU29,https://api.spotify.com/v1/audio-analysis/4jb8VQ2XbpXf8doWXUJU29,309440,4,Poor Boy,"Stan Webb,Chicken Shack"
0.498,0.734,0,-8.522,1,0.0451,0.0198,0.0583,0.244,0.64,110.034,audio_features,4gEnYfvY1tJhV5NkE35pEu,spotify:track:4gEnYfvY1tJhV5NkE35pEu,https://api.spotify.com/v1/tracks/4gEnYfvY1tJhV5NkE35pEu,https://api.spotify.com/v1/audio-analysis/4gEnYfvY1tJhV5NkE35pEu,304933,4,Eccentric Man - 2003 Remastered Version,The Groundhogs
0.371,0.891,10,-6.587,1,0.14,0.209,0.0978,0.321,0.484,106.2,audio_features,0umo8TT1q9CQbOwfjHHK1O,spotify:track:0umo8TT1q9CQbOwfjHHK1O,https://api.spotify.com/v1/tracks/0umo8TT1q9CQbOwfjHHK1O,https://api.spotify.com/v1/audio-analysis/0umo8TT1q9CQbOwfjHHK1O,177307,3,Sittin' And Thinkin' - Mono Version,The Spencer Davis Group
0.448,0.605,7,-9.105,1,0.054,0.084,0.00656,0.1,0.52,129.345,audio_features,0ejMOOcG8JLEum6LfoPVtl,spotify:track:0ejMOOcG8JLEum6LfoPVtl,https://api.spotify.com/v1/tracks/0ejMOOcG8JLEum6LfoPVtl,https://api.spotify.com/v1/audio-analysis/0ejMOOcG8JLEum6LfoPVtl,295213,4,Contemporary Chick Con Song - Remastered,Steamhammer
0.583,0.94,2,-10.566,1,0.0928,0.633,3.26e-06,0.342,0.662,130.221,audio_features,1RzvCKDGLcPaz9jEpsADWZ,spotify:track:1RzvCKDGLcPaz9jEpsADWZ,https://api.spotify.com/v1/tracks/1RzvCKDGLcPaz9jEpsADWZ,https://api.spotify.com/v1/audio-analysis/1RzvCKDGLcPaz9jEpsADWZ,169851,4,Harmonica,"The Graham Bond Organisation,Jack Bruce,Ginger Baker"
0.576,0.57,7,-7.994,1,0.0671,0.665,0.000663,0.095,0.92,117.843,audio_features,6WIaTMyMrZSbM2Zlz3fTY6,spotify:track:6WIaTMyMrZSbM2Zlz3fTY6,https://api.spotify.com/v1/tracks/6WIaTMyMrZSbM2Zlz3fTY6,https://api.spotify.com/v1/audio-analysis/6WIaTMyMrZSbM2Zlz3fTY6,162360,3,I Don't Care,Duffy Power
0.454,0.483,0,-6.716,1,0.0497,0.826,1.3e-05,0.0479,0.649,165.388,audio_features,3iQFbMJiZbME79vjmm0JOu,spotify:track:3iQFbMJiZbME79vjmm0JOu,https://api.spotify.com/v1/tracks/3iQFbMJiZbME79vjmm0JOu,https://api.spotify.com/v1/audio-analysis/3iQFbMJiZbME79vjmm0JOu,169533,4,It's A Man Down There - Single Version,Duster Bennett
0.44,0.757,3,-6.813,1,0.0591,0.289,0.000325,0.294,0.616,74.712,audio_features,2wMxAVkpqT4t7oNtxgoX94,spotify:track:2wMxAVkpqT4t7oNtxgoX94,https://api.spotify.com/v1/tracks/2wMxAVkpqT4t7oNtxgoX94,https://api.spotify.com/v1/audio-analysis/2wMxAVkpqT4t7oNtxgoX94,203573,4,It's Only Love - 2006 Remaster,Blodwyn Pig
0.393,0.132,4,-18.825,0,0.0321,0.0776,0.108,0.0956,0.293,87.168,audio_features,2Qm98Rw4rdfvo14ZOUiZTN,spotify:track:2Qm98Rw4rdfvo14ZOUiZTN,https://api.spotify.com/v1/tracks/2Qm98Rw4rdfvo14ZOUiZTN,https://api.spotify.com/v1/audio-analysis/2Qm98Rw4rdfvo14ZOUiZTN,464667,4,A Fool No More,Peter Green
0.515,0.48,1,-10.411,1,0.189,0.655,0.000374,0.686,0.526,141.59,audio_features,0KkRdukZsl1Fzc56pgorCd,spotify:track:0KkRdukZsl1Fzc56pgorCd,https://api.spotify.com/v1/tracks/0KkRdukZsl1Fzc56pgorCd,https://api.spotify.com/v1/audio-analysis/0KkRdukZsl1Fzc56pgorCd,216187,4,Someday Baby Blues,Jo Ann Kelly
0.74,0.407,7,-10.616,0,0.0292,0.646,0.000116,0.075,0.719,83.18,audio_features,0WJGPcD139Pga5SgNV4Pj1,spotify:track:0WJGPcD139Pga5SgNV4Pj1,https://api.spotify.com/v1/tracks/0WJGPcD139Pga5SgNV4Pj1,https://api.spotify.com/v1/audio-analysis/0WJGPcD139Pga5SgNV4Pj1,189360,3,A Hard Road,John Mayall & The Bluesbreakers
0.335,0.756,5,-6.795,0,0.0778,0.448,0.000732,0.221,0.672,103.442,audio_features,6J68zJQnXT7G1W2SJ48NcU,spotify:track:6J68zJQnXT7G1W2SJ48NcU,https://api.spotify.com/v1/tracks/6J68zJQnXT7G1W2SJ48NcU,https://api.spotify.com/v1/audio-analysis/6J68zJQnXT7G1W2SJ48NcU,169178,4,Rain Is Such a Lonesome Sound - Remastered,Alexis Korner's Blues Incorporated
0.632,0.605,2,-8.401,1,0.0431,0.21,0.0,0.293,0.734,114.978,audio_features,5UuyZ04gs7aiFQClM6D8wL,spotify:track:5UuyZ04gs7aiFQClM6D8wL,https://api.spotify.com/v1/tracks/5UuyZ04gs7aiFQClM6D8wL,https://api.spotify.com/v1/audio-analysis/5UuyZ04gs7aiFQClM6D8wL,131120,4,Blue Sands,Keith Relf
0.614,0.766,7,-11.58,1,0.0326,0.588,0.0142,0.102,0.814,132.421,audio_features,2fsmlot7lUJuNMt3AIcSys,spotify:track:2fsmlot7lUJuNMt3AIcSys,https://api.spotify.com/v1/tracks/2fsmlot7lUJuNMt3AIcSys,https://api.spotify.com/v1/audio-analysis/2fsmlot7lUJuNMt3AIcSys,175853,4,Jo Ann,Them
0.423,0.725,10,-7.039,1,0.31,0.391,0.000915,0.229,0.505,85.93,audio_features,1Hm9E70VKLq37oTLESiP6o,spotify:track:1Hm9E70VKLq37oTLESiP6o,https://api.spotify.com/v1/tracks/1Hm9E70VKLq37oTLESiP6o,https://api.spotify.com/v1/audio-analysis/1Hm9E70VKLq37oTLESiP6o,291400,3,I Ain't Superstitious,Jeff Beck
0.358,0.682,2,-9.123,1,0.0627,0.00536,0.0687,0.104,0.697,175.89,audio_features,52Fn9DRxCDZlcjZXXxxqT5,spotify:track:52Fn9DRxCDZlcjZXXxxqT5,https://api.spotify.com/v1/tracks/52Fn9DRxCDZlcjZXXxxqT5,https://api.spotify.com/v1/audio-analysis/52Fn9DRxCDZlcjZXXxxqT5,388200,4,Cries from the Midnight Circus,The Pretty Things
0.358,0.53,7,-10.964,1,0.0369,0.00652,0.0463,0.13,0.489,127.064,audio_features,4JkNSMKERJEZiIcNzsqqmQ,spotify:track:4JkNSMKERJEZiIcNzsqqmQ,https://api.spotify.com/v1/tracks/4JkNSMKERJEZiIcNzsqqmQ,https://api.spotify.com/v1/audio-analysis/4JkNSMKERJEZiIcNzsqqmQ,500627,3,Goin' Down Slow,Free
0.624,0.632,1,-11.007,1,0.311,0.00453,7.3e-06,0.69,0.942,93.779,audio_features,1rrK53FJENK8B9sPXm9aqn,spotify:track:1rrK53FJENK8B9sPXm9aqn,https://api.spotify.com/v1/tracks/1rrK53FJENK8B9sPXm9aqn,https://api.spotify.com/v1/audio-analysis/1rrK53FJENK8B9sPXm9aqn,249160,4,Ante Up (Robbin Hoodz Theory),M.O.P.
0.491,0.988,0,-2.004,1,0.107,0.00194,0.0,0.577,0.664,143.076,audio_features,4d4Heza84WyKCO1YxKArPe,spotify:track:4d4Heza84WyKCO1YxKArPe,https://api.spotify.com/v1/tracks/4d4Heza84WyKCO1YxKArPe,https://api.spotify.com/v1/audio-analysis/4d4Heza84WyKCO1YxKArPe,184960,4,Man Or Mouse,Millencolin
0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,audio_features,6qj3fVJJ2PcRxpSG7lDPZ5,spotify:track:6qj3fVJJ2PcRxpSG7lDPZ5,https://api.spotify.com/v1/tracks/6qj3fVJJ2PcRxpSG7lDPZ5,https://api.spotify.com/v1/audio-analysis/6qj3fVJJ2PcRxpSG7lDPZ5,239600,4,Pumped up Kicks,Foster The People
0.639,0.793,0,-6.448,1,0.0371,0.0322,0.00452,0.514,0.329,97.538,audio_features,4oChqB9bafYH7ZXr87GETw,spotify:track:4oChqB9bafYH7ZXr87GETw,https://api.spotify.com/v1/tracks/4oChqB9bafYH7ZXr87GETw,https://api.spotify.com/v1/audio-analysis/4oChqB9bafYH7ZXr87GETw,241547,4,Lisztomania,Phoenix
0.447,0.9,5,-6.741,1,0.0578,0.00114,0.00596,0.47,0.39,135.861,audio_features,0dcJ1SsbTmAvC3ZVvUYMIy,spotify:track:0dcJ1SsbTmAvC3ZVvUYMIy,https://api.spotify.com/v1/tracks/0dcJ1SsbTmAvC3ZVvUYMIy,https://api.spotify.com/v1/audio-analysis/0dcJ1SsbTmAvC3ZVvUYMIy,199733,4,Hate To Say I Told You So,The Hives
0.448,0.929,11,-4.115,0,0.0817,0.00425,6.97e-06,0.0566,0.629,174.867,audio_features,2ZgBXsSYbzCM0vzV5BdECD,spotify:track:2ZgBXsSYbzCM0vzV5BdECD,https://api.spotify.com/v1/tracks/2ZgBXsSYbzCM0vzV5BdECD,https://api.spotify.com/v1/audio-analysis/2ZgBXsSYbzCM0vzV5BdECD,139880,4,Rich Boy,Randy
0.326,0.898,2,-3.324,1,0.0413,0.000108,0.000102,0.105,0.521,101.511,audio_features,69xL3vzKISEij96FrmWYNF,spotify:track:69xL3vzKISEij96FrmWYNF,https://api.spotify.com/v1/tracks/69xL3vzKISEij96FrmWYNF,https://api.spotify.com/v1/audio-analysis/69xL3vzKISEij96FrmWYNF,213213,4,Turn 27,Niccokick
0.317,0.762,9,-3.466,0,0.0359,0.000193,9.31e-05,0.352,0.496,131.377,audio_features,63lcSjFqOBXvhpqCHbQPSt,spotify:track:63lcSjFqOBXvhpqCHbQPSt,https://api.spotify.com/v1/tracks/63lcSjFqOBXvhpqCHbQPSt,https://api.spotify.com/v1/audio-analysis/63lcSjFqOBXvhpqCHbQPSt,155973,4,Peace Pipe,Nervous Nellie
0.54,0.959,8,-3.775,1,0.0452,0.000817,0.0,0.376,0.499,131.83,audio_features,1TTOAw90zzNWKnUgzzcvZW,spotify:track:1TTOAw90zzNWKnUgzzcvZW,https://api.spotify.com/v1/tracks/1TTOAw90zzNWKnUgzzcvZW,https://api.spotify.com/v1/audio-analysis/1TTOAw90zzNWKnUgzzcvZW,192213,4,Pitiful,Blindside
0.67,0.446,9,-7.316,1,0.041,0.351,0.0,0.0517,0.616,115.938,audio_features,6ZA1BS5gFbFpKwzQOkZ7qp,spotify:track:6ZA1BS5gFbFpKwzQOkZ7qp,https://api.spotify.com/v1/tracks/6ZA1BS5gFbFpKwzQOkZ7qp,https://api.spotify.com/v1/audio-analysis/6ZA1BS5gFbFpKwzQOkZ7qp,213600,4,Soul Kitchen,The Doors
0.304,0.901,9,-7.756,1,0.0602,0.00105,0.000376,0.158,0.541,147.199,audio_features,2mHchPRtQWet3iIS3jANr1,spotify:track:2mHchPRtQWet3iIS3jANr1,https://api.spotify.com/v1/tracks/2mHchPRtQWet3iIS3jANr1,https://api.spotify.com/v1/audio-analysis/2mHchPRtQWet3iIS3jANr1,199453,4,God Save The Queen,Sex Pistols
0.29,0.848,4,-5.256,1,0.0347,0.00532,0.00139,0.295,0.773,79.446,audio_features,2lqcfmQgXGesiJFRDZAJUZ,spotify:track:2lqcfmQgXGesiJFRDZAJUZ,https://api.spotify.com/v1/tracks/2lqcfmQgXGesiJFRDZAJUZ,https://api.spotify.com/v1/audio-analysis/2lqcfmQgXGesiJFRDZAJUZ,282867,4,Instant Repeater '99 - 2010 Remaster,The Soundtrack Of Our Lives
0.574,0.765,4,-7.755,1,0.128,0.0141,0.00378,0.136,0.613,117.636,audio_features,66jNN4DZ15cIdihmqMGWG5,spotify:track:66jNN4DZ15cIdihmqMGWG5,https://api.spotify.com/v1/tracks/66jNN4DZ15cIdihmqMGWG5,https://api.spotify.com/v1/audio-analysis/66jNN4DZ15cIdihmqMGWG5,294693,4,Know Your Enemy,Rage Against The Machine
0.866,0.698,10,-7.976,0,0.272,0.0327,0.0187,0.108,0.713,94.64,audio_features,6FI3RJ58Ztl0X1VtA6pVs9,spotify:track:6FI3RJ58Ztl0X1VtA6pVs9,https://api.spotify.com/v1/tracks/6FI3RJ58Ztl0X1VtA6pVs9,https://api.spotify.com/v1/audio-analysis/6FI3RJ58Ztl0X1VtA6pVs9,208840,4,Oh My God,A Tribe Called Quest
0.541,0.783,1,-4.793,1,0.0351,0.0743,0.0141,0.7,0.414,110.696,audio_features,1eoTdhnYkLJjaIlgYWEWzP,spotify:track:1eoTdhnYkLJjaIlgYWEWzP,https://api.spotify.com/v1/tracks/1eoTdhnYkLJjaIlgYWEWzP,https://api.spotify.com/v1/audio-analysis/1eoTdhnYkLJjaIlgYWEWzP,216027,4,The Lost Art Of Keeping A Secret,Queens of the Stone Age
0.417,0.913,7,-6.049,0,0.0441,0.00248,1.09e-06,0.166,0.439,144.591,audio_features,2TAQ9YGehOKWDqDak5DuXc,spotify:track:2TAQ9YGehOKWDqDak5DuXc,https://api.spotify.com/v1/tracks/2TAQ9YGehOKWDqDak5DuXc,https://api.spotify.com/v1/audio-analysis/2TAQ9YGehOKWDqDak5DuXc,310400,4,Plush,Stone Temple Pilots
0.745,0.466,4,-7.62,0,0.0864,0.00666,0.35,0.272,0.303,123.889,audio_features,3m6KkYKdnbffMpGd9Pm9FP,spotify:track:3m6KkYKdnbffMpGd9Pm9FP,https://api.spotify.com/v1/tracks/3m6KkYKdnbffMpGd9Pm9FP,https://api.spotify.com/v1/audio-analysis/3m6KkYKdnbffMpGd9Pm9FP,231920,4,Seven Nation Army,The White Stripes
0.916,0.758,7,-4.423,1,0.247,0.149,0.0,0.0851,0.874,120.189,audio_features,05Fxjq5GKH5uXjZqRhGP88,spotify:track:05Fxjq5GKH5uXjZqRhGP88,https://api.spotify.com/v1/tracks/05Fxjq5GKH5uXjZqRhGP88,https://api.spotify.com/v1/audio-analysis/05Fxjq5GKH5uXjZqRhGP88,147907,4,As We Enter,"Nas & Damian ""Jr. Gong"" Marley"
0.496,0.969,6,-0.835,0,0.38,0.00828,0.0,0.0953,0.461,92.034,audio_features,1vFVOr0psCHVWjjK2Jp298,spotify:track:1vFVOr0psCHVWjjK2Jp298,https://api.spotify.com/v1/tracks/1vFVOr0psCHVWjjK2Jp298,https://api.spotify.com/v1/audio-analysis/1vFVOr0psCHVWjjK2Jp298,234196,4,99 Problems,JAY-Z
0.227,0.924,7,-6.267,1,0.0646,8.56e-06,0.191,0.137,0.247,163.767,audio_features,44sZ0tMf4mz04Ms6YzH56c,spotify:track:44sZ0tMf4mz04Ms6YzH56c,https://api.spotify.com/v1/tracks/44sZ0tMf4mz04Ms6YzH56c,https://api.spotify.com/v1/audio-analysis/44sZ0tMf4mz04Ms6YzH56c,271467,4,The Plan,Nada Surf
0.382,0.996,7,-4.119,1,0.104,0.00208,0.0,0.417,0.327,93.345,audio_features,15DLl1r2zi07Ssq5RT1yT0,spotify:track:15DLl1r2zi07Ssq5RT1yT0,https://api.spotify.com/v1/tracks/15DLl1r2zi07Ssq5RT1yT0,https://api.spotify.com/v1/audio-analysis/15DLl1r2zi07Ssq5RT1yT0,147840,4,Wait and Bleed,Slipknot
0.427,0.899,11,-5.809,0,0.0382,0.000113,0.00143,0.0787,0.42,158.01,audio_features,6u47WBqEuowycc48t2Wekx,spotify:track:6u47WBqEuowycc48t2Wekx,https://api.spotify.com/v1/tracks/6u47WBqEuowycc48t2Wekx,https://api.spotify.com/v1/audio-analysis/6u47WBqEuowycc48t2Wekx,249773,4,Everlong,Foo Fighters
0.408,0.965,2,-4.232,1,0.05,6.94e-06,0.000402,0.11,0.349,136.018,audio_features,2UKARCqDrhkYDoVR4FN5Wi,spotify:track:2UKARCqDrhkYDoVR4FN5Wi,https://api.spotify.com/v1/tracks/2UKARCqDrhkYDoVR4FN5Wi,https://api.spotify.com/v1/audio-analysis/2UKARCqDrhkYDoVR4FN5Wi,218000,4,Plug in Baby,Muse
0.393,0.957,7,-5.002,1,0.0886,7.05e-05,0.000384,0.0758,0.327,108.184,audio_features,2vCUT4EQ3Rk1dqTjHSzXeW,spotify:track:2vCUT4EQ3Rk1dqTjHSzXeW,https://api.spotify.com/v1/tracks/2vCUT4EQ3Rk1dqTjHSzXeW,https://api.spotify.com/v1/audio-analysis/2vCUT4EQ3Rk1dqTjHSzXeW,109533,4,Hear It,Bad Religion
0.875,0.745,1,-5.878,1,0.269,0.0227,2.37e-06,0.287,0.749,95.201,audio_features,30oTS7bm0aH3p7lqjEIu8q,spotify:track:30oTS7bm0aH3p7lqjEIu8q,https://api.spotify.com/v1/tracks/30oTS7bm0aH3p7lqjEIu8q,https://api.spotify.com/v1/audio-analysis/30oTS7bm0aH3p7lqjEIu8q,217440,4,Full Clip,Gang Starr
0.666,0.992,7,-6.701,1,0.252,0.0111,0.00437,0.221,0.0799,152.59,audio_features,2aN2OrAWq6IW0TDmN28Mgj,spotify:track:2aN2OrAWq6IW0TDmN28Mgj,https://api.spotify.com/v1/tracks/2aN2OrAWq6IW0TDmN28Mgj,https://api.spotify.com/v1/audio-analysis/2aN2OrAWq6IW0TDmN28Mgj,413880,4,The Rockafeller Skank,Fatboy Slim
0.578,0.882,7,-6.354,1,0.044,0.000121,0.479,0.284,0.623,125.603,audio_features,29xKs5BAHlmlX1u4gzQAbJ,spotify:track:29xKs5BAHlmlX1u4gzQAbJ,https://api.spotify.com/v1/tracks/29xKs5BAHlmlX1u4gzQAbJ,https://api.spotify.com/v1/audio-analysis/29xKs5BAHlmlX1u4gzQAbJ,186533,4,Hash Pipe,Weezer
0.391,0.938,6,-3.475,0,0.0938,0.0187,0.000104,0.939,0.665,146.334,audio_features,7lu1lnhFi2rCLyXyxSEuff,spotify:track:7lu1lnhFi2rCLyXyxSEuff,https://api.spotify.com/v1/tracks/7lu1lnhFi2rCLyXyxSEuff,https://api.spotify.com/v1/audio-analysis/7lu1lnhFi2rCLyXyxSEuff,175853,4,It's Not The Fall That Hurts,Caesars
0.473,0.898,9,-5.434,0,0.0926,3.92e-05,0.0382,0.119,0.566,123.674,audio_features,71U4vG8zvWts4xXyepyxiG,spotify:track:71U4vG8zvWts4xXyepyxiG,https://api.spotify.com/v1/tracks/71U4vG8zvWts4xXyepyxiG,https://api.spotify.com/v1/audio-analysis/71U4vG8zvWts4xXyepyxiG,217240,4,Party with My Pain,Johnossi
0.404,0.721,9,-4.793,0,0.0458,0.00176,1.33e-05,0.152,0.656,81.187,audio_features,2ATyUVlLJtMYUcUtoABYT7,spotify:track:2ATyUVlLJtMYUcUtoABYT7,https://api.spotify.com/v1/tracks/2ATyUVlLJtMYUcUtoABYT7,https://api.spotify.com/v1/audio-analysis/2ATyUVlLJtMYUcUtoABYT7,105138,4,Wanna Wanna,Tiger Bell
0.52,0.908,11,-6.526,0,0.0393,8.87e-06,0.123,0.39,0.33,101.144,audio_features,5khs1sJv1FSpvJ7iCoFeMc,spotify:track:5khs1sJv1FSpvJ7iCoFeMc,https://api.spotify.com/v1/tracks/5khs1sJv1FSpvJ7iCoFeMc,https://api.spotify.com/v1/audio-analysis/5khs1sJv1FSpvJ7iCoFeMc,189760,3,Rock Is Dead,Marilyn Manson
0.273,0.665,9,-8.795,1,0.0382,0.000458,0.000893,0.117,0.514,104.656,audio_features,7kw6yVmdZGuRcWGi4adXYT,spotify:track:7kw6yVmdZGuRcWGi4adXYT,https://api.spotify.com/v1/tracks/7kw6yVmdZGuRcWGi4adXYT,https://api.spotify.com/v1/audio-analysis/7kw6yVmdZGuRcWGi4adXYT,239027,4,Take Me Out,Franz Ferdinand
0.219,0.952,2,-3.621,1,0.176,5.1e-05,0.0989,0.157,0.172,112.886,audio_features,54ix2V2omFv9UUiMks7Fhf,spotify:track:54ix2V2omFv9UUiMks7Fhf,https://api.spotify.com/v1/tracks/54ix2V2omFv9UUiMks7Fhf,https://api.spotify.com/v1/audio-analysis/54ix2V2omFv9UUiMks7Fhf,176307,1,Woman,Wolfmother
0.211,0.973,4,-3.292,1,0.154,0.0015,0.0,0.0597,0.309,154.295,audio_features,5KpYYRnknZ4rKOk6NYLEjZ,spotify:track:5KpYYRnknZ4rKOk6NYLEjZ,https://api.spotify.com/v1/tracks/5KpYYRnknZ4rKOk6NYLEjZ,https://api.spotify.com/v1/audio-analysis/5KpYYRnknZ4rKOk6NYLEjZ,184640,4,By The Grace Of God,The Hellacopters
0.611,0.851,1,-6.021,1,0.0353,2.13e-05,0.0314,0.291,0.335,125.754,audio_features,60X1qMczU9ncs7fj4AV0Oh,spotify:track:60X1qMczU9ncs7fj4AV0Oh,https://api.spotify.com/v1/tracks/60X1qMczU9ncs7fj4AV0Oh,https://api.spotify.com/v1/audio-analysis/60X1qMczU9ncs7fj4AV0Oh,185480,4,Dogwash,Mustasch
0.289,0.933,10,-5.243,0,0.119,0.00183,1.01e-05,0.255,0.587,151.634,audio_features,0m3Wkftervmm67dkpwunXj,spotify:track:0m3Wkftervmm67dkpwunXj,https://api.spotify.com/v1/tracks/0m3Wkftervmm67dkpwunXj,https://api.spotify.com/v1/audio-analysis/0m3Wkftervmm67dkpwunXj,212463,4,Toys And Flavors,The Hellacopters
0.37,0.767,11,-9.435,0,0.0595,0.00868,0.00053,0.0866,0.36,148.56,audio_features,5JtuIHVfsYBFAVrHwjUddj,spotify:track:5JtuIHVfsYBFAVrHwjUddj,https://api.spotify.com/v1/tracks/5JtuIHVfsYBFAVrHwjUddj,https://api.spotify.com/v1/audio-analysis/5JtuIHVfsYBFAVrHwjUddj,204867,4,Mother,Danzig
0.482,0.942,8,-4.545,1,0.0379,1.08e-05,0.00171,0.591,0.274,123.898,audio_features,7ueNGMnYBXIuuglH1A1wND,spotify:track:7ueNGMnYBXIuuglH1A1wND,https://api.spotify.com/v1/tracks/7ueNGMnYBXIuuglH1A1wND,https://api.spotify.com/v1/audio-analysis/7ueNGMnYBXIuuglH1A1wND,283333,4,Dear Lover,Social Distortion
0.548,0.179,4,-24.761,1,0.933,0.0708,4.44e-06,0.367,0.43,181.553,audio_features,1dxCB2G5CCwHiGxb4jEXKt,spotify:track:1dxCB2G5CCwHiGxb4jEXKt,https://api.spotify.com/v1/tracks/1dxCB2G5CCwHiGxb4jEXKt,https://api.spotify.com/v1/audio-analysis/1dxCB2G5CCwHiGxb4jEXKt,425227,1,In The Morning,Cillian Murphy
0.774,0.419,10,-16.229,0,0.946,0.83,0.0,0.165,0.366,34.749,audio_features,2PGIqwajMFtbSnKxMKfL1O,spotify:track:2PGIqwajMFtbSnKxMKfL1O,https://api.spotify.com/v1/tracks/2PGIqwajMFtbSnKxMKfL1O,https://api.spotify.com/v1/audio-analysis/2PGIqwajMFtbSnKxMKfL1O,62804,4,Field Upon Field,David Keenan
0.695,0.133,8,-20.235,1,0.909,0.838,0.0,0.123,0.346,137.539,audio_features,3Bo6YV2WsxbcbeOg5qFhry,spotify:track:3Bo6YV2WsxbcbeOg5qFhry,https://api.spotify.com/v1/tracks/3Bo6YV2WsxbcbeOg5qFhry,https://api.spotify.com/v1/audio-analysis/3Bo6YV2WsxbcbeOg5qFhry,426147,5,Saints and Soldiers (The Hermitage and Aengus the Spouse of God),Frank O Connor
0.512,0.274,10,-19.496,0,0.346,0.0979,0.302,0.227,0.138,136.057,audio_features,18TEh8Wkhpxs2BMA1sl8AZ,spotify:track:18TEh8Wkhpxs2BMA1sl8AZ,https://api.spotify.com/v1/tracks/18TEh8Wkhpxs2BMA1sl8AZ,https://api.spotify.com/v1/audio-analysis/18TEh8Wkhpxs2BMA1sl8AZ,75919,5,Ceol Na Mara,"Ciaran Lavery,Ryan Vail"
0.712,0.221,5,-16.466,1,0.916,0.845,0.0,0.127,0.278,109.492,audio_features,45djGrSmWVMTQ7jCtLzG56,spotify:track:45djGrSmWVMTQ7jCtLzG56,https://api.spotify.com/v1/tracks/45djGrSmWVMTQ7jCtLzG56,https://api.spotify.com/v1/audio-analysis/45djGrSmWVMTQ7jCtLzG56,1111203,4,"W B Yeats Commentary and Tarantella, The Rolling English Road, Off the Ground, The Sailor and the Lady and the Shark","William Butler Yeats,V. C. Clinton-Baddeley"
